,SMILES_NS,pIC50
65707,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,4.76
7175,CCOCC(C#Cc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NS(C)(=O)=O)(COCC)N1CCN(C)CC1,7.99
56040,CCOCCOc1cc(OC[C@H]2CCCN2C(=O)CO)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,8.1
54460,CCOCOc1cc2c(c(OCOCC)c1)C(=O)O[C@H](c1ccccc1)C/C=C/CC/C=C/C(=O)C2,4.48
47669,CCOP(=O)(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OC)OCC,8.17
42001,CCO[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,6.94
2033,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,4.27
2140,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,5.1
5486,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc(OC)c2)c1O,5.4
30319,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,5.59
40057,CCOc1cc(/C=C(\C#N)C(N)=O)cc(Sc2ccccc2)c1O,5.49
17431,CCOc1cc2c(Nc3ccc(C)c(O)c3)c(C#N)cnc2cc1OC,4.67
21891,CCOc1cc2c(Nc3ccc4cn[nH]c4c3)c(C#N)cnc2cc1OC,6.35
39829,CCOc1cc2ncc(C#N)c(CNc3ccc(Cl)c(Cl)c3)c2cc1OCC,5.0
39827,CCOc1cc2ncc(C#N)c(CNc3ccccc3)c2cc1OCC,6.4
68391,CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.79
13028,CCOc1cc2ncc(C#N)c(Nc3ccc(Cc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.67
19649,CCOc1cc2ncc(C#N)c(Nc3ccc(Cn4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.75
27840,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.18
69509,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CC(C)N(C)C,6.15
18165,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCC,6.01
68331,CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,4.9
22012,CCOc1cc2ncc(C#N)c(Nc3ccc(Nc4nnc(C(F)(F)F)s4)c(Cl)c3)c2cc1N,5.96
22041,CCOc1cc2ncc(C#N)c(Nc3ccc(Nc4nnc(C(F)(F)F)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.93
22021,CCOc1cc2ncc(C#N)c(Nc3ccc(Nc4nnc(C(F)(F)F)s4)c(Cl)c3)c2cc1[N+](=O)[O-],5.46
77339,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cc(F)cc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.85
68370,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(Cl)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.29
68394,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.19
77333,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc5ccccc5c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.82
68406,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.71
68385,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.95
77214,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(Cl)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.15
33100,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.14
77354,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.0
68388,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,7.52
37383,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.25
68410,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCOC,7.17
77381,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)CC1,6.66
68400,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC1,7.59
77393,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCCOCCOCC1,6.49
77375,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,7.8
77366,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1cccc2cccnc12,6.0
69512,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)CC(CCCN(C)C)N(C)C,5.8
68376,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.96
26402,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,9.0
73922,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,7.31
68319,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccco4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.64
1417,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.35
77360,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccnc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.62
68322,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.3
68419,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.42
68304,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.35
19619,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1N,5.43
19654,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.19
19625,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1[N+](=O)[O-],5.26
22027,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(C(F)(F)F)c3)c2cc1N,5.35
22047,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,6.35
22033,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(C(F)(F)F)c3)c2cc1[N+](=O)[O-],6.17
19669,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.55
21980,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(C)cc(C)n4)c(Cl)c3)c2cc1N,5.8
37507,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(C)cc(C)n4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.47
21990,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(C)cc(C)n4)c(Cl)c3)c2cc1[N+](=O)[O-],5.09
21972,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nccc(C)n4)c(Cl)c3)c2cc1N,5.41
22035,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nccc(C)n4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.68
21978,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nccc(C)n4)c(Cl)c3)c2cc1[N+](=O)[O-],5.58
21959,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1OCC,7.05
21927,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)C(=O)OC4)c2cc1OCC,5.06
21914,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)CCC4)c2cc1OCC,6.04
21929,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)CCC4=O)c2cc1OCC,7.33
21908,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)OCCO4)c2cc1OCC,6.16
21939,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)S(=O)(=O)C=C4)c2cc1OCC,8.11
21901,CCOc1cc2ncc(C#N)c(Nc3ccc4cc[nH]c4c3)c2cc1OCC,6.48
22899,CCOc1cc2ncc(C#N)c(Nc3ccc4cn[nH]c4c3)c2cc1OC,7.0
37297,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,7.77
18115,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,4.48
33032,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCC,6.89
68301,CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,4.89
6798,CCOc1cc2ncnc(/C=C/CCCc3ccccc3)c2cc1OCC,6.85
1756,CCOc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OCC,8.3
77625,CCOc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,7.93
54550,CCOc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,8.38
54552,CCOc1cc2ncnc(C#C[C@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,6.18
1760,CCOc1cc2ncnc(C#Cc3[nH]ccc3-c3ccccc3)c2cc1OCC,8.0
1769,CCOc1cc2ncnc(C#Cc3c[nH]nc3-c3ccc(F)cc3)c2cc1OCC,8.74
1766,CCOc1cc2ncnc(C#Cc3nccn3-c3ccccc3)c2cc1OCC,7.92
65619,CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2c1OCCO2,5.21
65592,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,4.79
2368,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N(C)C1CCN(C)CC1,8.42
7033,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N(CC)CC,8.24
7065,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N(CC)CCC(=O)OC,8.25
7097,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N1CCN(S(C)(=O)=O)CC1,8.4
7105,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(CC)(CC)N1CCN(C)CC1,8.29
7155,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC1(N2CCN(C)CC2)CCCCC1,8.3
7063,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CCCN1CCN(C)CC1,8.92
86089,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCc1cccnc1,7.85
67453,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCl,8.15
86092,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(=O)c1c(C)cccc1C,7.36
86114,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(=O)c1ccccc1,7.6
86110,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(C)=O,7.47
86122,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1ccccn1,7.15
86079,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1cccnc1,9.22
86101,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1nc2cc(OC)ccc2s1,6.71
86070,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1nc2ccccc2n1C,7.92
86105,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1nc2ccccc2s1,7.08
86066,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1nccn1C,7.96
86097,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CSc1nnnn1C,8.3
48786,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,7.28
48789,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,7.52
48764,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,8.4
30478,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,11.22
65603,CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2,5.13
2037,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.23
10336,CCOc1ccc(NC(=O)/C=C/c2ccc3c(c2)OCCCCO3)cc1,6.44
3110,CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(CC)c3n2)cc1,6.52
2061,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,4.68
9576,CCOc1cccc(-c2cc(/C=C3/C(=O)Nc4ncccc43)ccc2OC)c1,4.34
3401,CCOc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,1.61
43936,CCS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.51
42019,CCS(=O)(=O)N[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.3
74343,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,9.15
44849,CC[C@H](C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.04
83089,CCc1c(NC(=O)OCC2CCCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.52
83091,CCc1c(NC(=O)OCC2CCCNC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.54
83090,CCc1c(NC(=O)OCC2CCNCC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.64
83092,CCc1c(NC(=O)OCCC2CCNCC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.43
83095,CCc1c(NC(=O)OCCN2CCCCC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.55
83093,CCc1c(NC(=O)OCCN2CCOCC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.11
83088,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.36
83096,CCc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.66
3715,CCc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.68
83098,CCc1c(NC(=O)O[C@H]2CC[C@@](C)(N)CC2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.7
67205,CCc1cc(Br)ccc1Nc1ncnc2cc(OC)c(OCCCN3CCNCCNCC3)cc12,4.73
17919,CCc1ccc(/C=C2/C(=O)Nc3ccccc32)s1,4.36
72912,CCc1ccc(C(=O)n2nc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)nc2N)s1,6.8
16176,CCc1ccc(C=C2C(=O)Nc3ccccc32)s1,4.36
65557,CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.4
5446,CCc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,4.11
57346,CCc1nccn1Cc1ccc(Nc2nc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.65
70913,CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.26
3122,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,7.01
3105,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(O)cc3)nc21,7.7
3119,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OC)c(OC)c3)nc21,7.03
36848,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.6
21336,CCn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ccccc3)nc21,6.74
1937,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,5.19
83170,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,4.83
68130,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.6
39835,CN(C)/C=C/CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Br)c3)c2c1,8.3
70779,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.09
39963,CN(C)/N=C/c1cc(O)c(C=O)cc1O,5.18
15009,CN(C)/N=C/c1cc(O)ccc1O,5.12
68214,CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,4.87
77072,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,6.32
77078,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.96
77076,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.85
23391,CN(C)C(=O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2,4.92
19053,CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,5.38
3728,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.55
20924,CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12,4.67
74984,CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.51
74978,CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,4.01
10682,CN(C)C/C=C/C(=O)N1CCCCC(n2c(NC(=O)c3ccnc(P(C)(C)=O)c3)nc3cccc(Cl)c32)C1,5.22
16678,CN(C)C/C=C/C(=O)N1CCCC[C@@H](n2c(NC(=O)c3ccnnc3)nc3cccc(Cl)c32)C1,6.53
66395,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,5.22
6951,CN(C)C/C=C/C(=O)N1CCOc2cc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3cc21,6.77
82547,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c23)C1,8.0
82543,CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2C1,7.92
82553,CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2C1,8.3
82548,CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2C1,7.72
85016,CN(C)C/C=C/C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,8.34
72987,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCOCCOCCOCCF,8.3
83598,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,8.3
31599,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCCC1,9.22
31019,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,9.22
31938,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@H]1CCCO1,9.52
34040,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1CCCO1,9.52
30723,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,5.97
27104,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.48
48811,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,9.0
48844,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,7.96
1367,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1,8.3
19717,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,10.22
32523,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.96
1353,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.1
70414,CN(C)C/C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.77
58949,CN(C)C1CCN(Cc2ccc(NC(=O)c3sc4ncc(C#N)c5c4c3[nH]c(=O)n5-c3c(Cl)ccc4c3OCO4)cc2)CC1,6.07
23142,CN(C)CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,8.72
23090,CN(C)CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,10.0
19474,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.22
78669,CN(C)CC(=O)N1CCC(Oc2ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2)CC1,7.41
78635,CN(C)CC(=O)N1CCC(Oc2ccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c3c2)CC1,7.68
78610,CN(C)CC(=O)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4cncs4)c(Cl)c3)c12,6.59
78387,CN(C)CC(C)(C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.31
37713,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1,5.41
37712,CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1,5.06
76663,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1,5.14
89858,CN(C)CC=CC(=O)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.35
89819,CN(C)CC=CC(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.9
32295,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,8.28
21860,CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,12.1
4018,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.89
76655,CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1,6.44
6957,CN(C)CCCC(=O)N1CCOc2cc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3cc21,6.7
43317,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.39
6945,CN(C)CCCCN1CCOc2cc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3cc21,8.3
21250,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.32
5918,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.84
18181,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.96
36058,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.36
21660,CN(C)CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,4.68
9431,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.62
19349,CN(C)CCCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.54
77082,CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.42
21804,CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.43
20934,CN(C)CCNC(=O)c1c(SSc2c(C(=O)NCCN(C)C)c3ccccc3n2C)n(C)c2ccccc12,4.76
19677,CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,4.76
78254,CN(C)CCOc1ccc(Nc2nccc(-c3c[nH]nc3-c3ccc(Cl)c(Cl)c3)n2)cc1,7.54
