,SMILES_NS,pIC50
408,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,9.148741651280924
547,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2F)c1,7.092588639225414
274,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3OC)ncc2Cl)c1,7.769551078621726
590,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.795880017344075
60,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2Cl)c1,7.023650020996726
650,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,6.997833938243492
528,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,6.8794260687941495
630,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,7.337242168318426
72,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,7.815308569182401
662,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl,7.66354026615147
275,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,7.605548319173783
622,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,7.667561540084394
627,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,7.872895201635192
84,CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,7.481486060122112
520,CC(C)C(CO)Nc1nc(Nc2ccc(N3CCNCC3)cc2)c2ncn(C(C)C)c2n1,7.107905397309519
522,CCC(=O)N[C@H]1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,7.515700160653214
193,CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.012065734767841
123,CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,5.229147988357855
75,CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,6.005682847330363
58,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.327902142064282
198,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,5.214670164989233
197,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,5.180456064458131
143,CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,6.434152181326482
327,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,8.0
487,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.0
571,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,7.468521082957745
575,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.355561410532161
276,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.18309616062434
546,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.634512015109101
566,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,7.540607512240769
268,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5F)nc4cn3)nc2)CC1,7.522878745280337
570,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.238824186844269
130,CN(C)C1CCN(c2ccc(Nc3ncc4nc(Sc5ccccc5)n(C5CCOCC5)c4n3)cc2)CC1,6.982966660701219
648,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccc(F)cc4)n(C4CCOCC4)c3n2)cc1,6.723538195826755
642,CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.070581074285707
54,CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.346787486224656
132,CN1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.274088367704952
357,CN1CCN(c2ccc(Nc3cc4c(N[C@@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,6.885389015767827
260,CN1CCN(c2ccc(Nc3cc4c(N[C@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,7.632644078973981
496,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.782516055786093
523,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.293282217663242
632,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.541407471023984
131,COc1ccc(-c2c3c4cc(O)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.401537799525849
440,COc1ccc(-c2c3c4cc(O)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,7.083019952679618
411,COc1ccc(-c2c3c4cc(OC)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.725149679983336
628,COc1ccc(-c2c3c4cc(OC)c(OCCCNC(=N)N)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,7.4089353929735005
96,COc1ccc(-c2c3c4cc(OC)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.2519671058698565
545,COc1ccc(-c2c3c4cc(OCCCN(C)C)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,8.050609993355087
535,COc1ccc(-c2c3c4cc(OCCN(C)C)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.632830511465319
99,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,8.675717544702307
540,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,8.378823718224965
641,Cc1ccc(/C=N/NC(=O)N2CCc3ncnc(Nc4cccc(C(F)(F)F)c4)c3C2)cc1,5.492521939969496
169,Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.853871964321762
51,Cc1ccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c2c1,6.552841968657781
93,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,5.863279432843593
64,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,8.661543506395395
164,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,7.045757490560675
191,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,8.821023052706831
157,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,5.838631997765026
495,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,6.435215615496013
53,NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,6.795880017344075
301,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,6.186419011431808
529,O=C(N/N=C/c1ccc(F)cc1Cl)N1CCc2ncnc(Nc3cccc(Br)c3)c2C1,6.027010773144651
331,O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,6.585026652029182
557,O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,8.522878745280337
121,OCCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.0762380391713
319,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.1890957193313
318,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,6.049148541111453
175,OCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,7.903089986991944
142,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,6.03810452633215
207,Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,6.181774106386044
120,Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,5.480172006224281
176,Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,6.151195298948196
